Date,Open,High,Low,Close
2020-08-10,6180,6200,6105,6120
2020-08-11,6140,6200,6130,6175
2020-08-12,6175,6260,6160,6260
2020-08-13,6260,6300,6180,6300
2020-08-14,6300,6405,6240,6405
2020-08-18,6405,6425,6300,6360
2020-08-19,6360,6410,6310,6330
2020-08-24,6340,6380,6280,6315
2020-08-25,6320,6380,6305,6365
2020-08-26,6385,6390,6305,6340
2020-08-27,6365,6600,6340,6600
2020-08-28,6560,6600,6425,6495
2020-08-31,6500,6540,6275,6275
2020-09-01,6280,6520,6240,6520
2020-09-02,6520,6560,6365,6435
2020-09-03,6465,6500,6300,6500
2020-09-04,6450,6450,6265,6380
2020-09-07,6335,6360,6200,6285
2020-09-08,6285,6360,6285,6335
2020-09-09,6300,6320,6210,6245
2020-09-10,6220,6220,5810,5810
2020-09-11,5800,5975,5620,5905
2020-09-14,6000,6115,5985,6050
2020-09-15,6040,6100,5860,5860
2020-09-16,5860,5870,5745,5750
2020-09-17,5750,5855,5665,5755
2020-09-18,5700,5735,5570,5630
2020-09-21,5640,5735,5595,5605
2020-09-22,5520,5565,5430,5450
2020-09-23,5450,5585,5425,5505
2020-09-24,5430,5535,5390,5445
2020-09-25,5480,5625,5460,5610
2020-09-28,5650,5695,5500,5515
2020-09-29,5575,5635,5460,5505
2020-09-30,5565,5565,5420,5420
2020-10-01,5485,5570,5480,5570
2020-10-02,5560,5565,5440,5505
2020-10-05,5515,5560,5460,5520
2020-10-06,5630,5715,5600,5700
2020-10-07,5600,5755,5580,5755
2020-10-08,5790,5800,5710,5780
2020-10-09,5750,5775,5720,5775
2020-10-12,5840,5875,5830,5855
2020-10-13,5840,5860,5770,5855
2020-10-14,5840,5900,5810,5900
2020-10-15,5875,5880,5760,5785
2020-10-16,5785,5790,5730,5760
2020-10-19,5750,5900,5710,5900
2020-10-20,5880,5880,5785,5805
2020-10-21,5860,5865,5730,5780
2020-10-22,5740,5800,5705,5800
2020-10-23,5840,5840,5750,5770
2020-10-26,5725,5835,5725,5815
2020-10-27,5815,5830,5755,5790
2020-11-02,5760,5825,5720,5820
2020-11-03,5840,5895,5835,5890
2020-11-04,5900,5940,5785,5820
2020-11-05,5900,6180,5900,6150
2020-11-06,6160,6300,6060,6300
2020-11-09,6300,6400,6215,6285
2020-11-10,6395,6600,6380,6480
2020-11-11,6540,6565,6480,6540
2020-11-12,6410,6495,6405,6420
2020-11-13,6420,6450,6320,6390
2020-11-16,6485,6485,6385,6480
2020-11-17,6500,6565,6490,6550
2020-11-18,6550,6575,6540,6570
2020-11-19,6520,6640,6515,6615
2020-11-20,6640,6650,6550,6600
2020-11-23,6600,6610,6550,6600
2020-11-24,6600,6600,6545,6565
2020-11-25,6580,6585,6380,6410
2020-11-26,6350,6490,6300,6480
2020-11-27,6480,6490,6380,6385
2020-11-30,6385,6400,6135,6205
2020-12-01,6220,6435,6220,6395
2020-12-02,6460,6485,6340,6450
2020-12-03,6500,6525,6425,6460
2020-12-04,6460,6465,6360,6390
2020-12-07,6500,6580,6480,6520
2020-12-08,6520,6520,6425,6490
2020-12-10,6590,6600,6540,6575
2020-12-11,6600,6780,6595,6735
2020-12-14,6800,6830,6795,6820
2020-12-15,6830,6900,6605,6790
2020-12-16,6860,6950,6840,6950
2020-12-17,6965,7000,6820,6935
2020-12-18,6935,6935,6755,6800
2020-12-21,6890,6890,6800,6830
2020-12-22,6740,6820,6710,6715
2020-12-23,6905,6905,6620,6725
2020-12-28,6790,6820,6660,6780
2020-12-29,6775,6810,6740,6765
2020-12-30,6800,6800,6700,6770
2021-01-04,6800,6855,6720,6835
2021-01-05,6860,7090,6850,7090
2021-01-06,7050,7075,6880,6945
2021-01-07,7000,7050,6910,6965
2021-01-08,7035,7080,6975,7050
2021-01-11,7150,7360,7145,7345
2021-01-12,7345,7380,7160,7160
2021-01-13,7245,7275,7070,7120
2021-01-14,7050,7090,6995,7020
2021-01-15,7095,7100,6840,6955
2021-01-18,6955,7125,6845,7120
2021-01-19,7120,7120,7005,7095
2021-01-20,7165,7295,7070,7095
2021-01-21,7280,7300,7060,7075
2021-01-22,7075,7160,7075,7080
2021-01-25,7200,7200,7000,7035
2021-01-26,6955,7000,6820,6820
2021-01-27,6820,6930,6705,6790
2021-01-28,6790,6925,6790,6900
2021-01-29,6900,7000,6760,6760
2021-02-01,6760,6920,6595,6820
2021-02-02,6965,6980,6800,6800
2021-02-03,7000,7000,6825,6825
2021-02-04,6920,7000,6835,6855
2021-02-05,6870,6950,6855,6915
2021-02-08,7050,7055,6880,6920
2021-02-09,7000,7030,6955,6980
2021-02-10,7050,7050,6900,6920
2021-02-11,6985,6985,6840,6880
2021-02-15,6830,6890,6720,6800
2021-02-16,6880,6945,6830,6940
2021-02-17,6890,6960,6850,6900
2021-02-18,6850,6900,6735,6735
2021-02-19,6780,6850,6760,6825
2021-02-22,6900,6940,6790,6790
2021-02-23,6820,6845,6775,6825
2021-02-24,6825,6835,6725,6725
2021-02-25,6740,6770,6680,6705
2021-02-26,6705,6810,6645,6710
2021-03-01,6830,7045,6800,7045
2021-03-02,7120,7160,7000,7015
2021-03-03,7065,7085,7000,7000
2021-03-04,6905,7000,6720,6720
2021-03-05,6720,6925,6720,6800
2021-03-08,6950,6950,6720,6720
2021-03-09,6700,6715,6600,6605
2021-03-10,6720,6720,6620,6705
2021-03-12,6875,6880,6715,6765
2021-03-15,6815,6820,6665,6665
2021-03-16,6710,6710,6620,6625
2021-03-17,6650,6665,6605,6610
2021-03-18,6620,6720,6610,6705
2021-03-19,6770,6770,6625,6760
2021-03-22,6640,6680,6610,6620
2021-03-23,6720,6720,6555,6565
2021-03-24,6515,6550,6420,6440
2021-03-25,6400,6440,6330,6370
2021-03-26,6370,6445,6300,6415
2021-03-29,6410,6515,6360,6360
2021-03-30,6370,6455,6370,6395
2021-03-31,6390,6395,6145,6215
2021-04-01,6215,6270,6155,6225
2021-04-05,6250,6290,6155,6155
2021-04-06,6135,6170,6080,6165
2021-04-07,6155,6275,6135,6250
2021-04-08,6200,6215,6125,6135
2021-04-09,6315,6320,6145,6200
2021-04-12,6295,6295,6060,6065
2021-04-13,6050,6060,5980,6000
2021-04-14,6105,6305,6060,6305
2021-04-15,6305,6310,6180,6280
2021-04-16,6370,6370,6215,6275
2021-04-19,6275,6280,6230,6270
2021-04-20,6200,6250,6185,6235
2021-04-21,6200,6225,6165,6165
2021-04-22,6200,6275,6180,6215
2021-04-23,6280,6395,6225,6390
2021-04-26,6395,6400,6280,6285
2021-04-27,6370,6435,6355,6405
2021-04-28,6400,6405,6315,6320
2021-04-29,6460,6460,6360,6410
2021-04-30,6450,6450,6380,6405
2021-05-03,6480,6480,6345,6390
2021-05-04,6350,6430,6340,6400
2021-05-05,6420,6430,6400,6425
2021-05-06,6400,6450,6400,6425
2021-05-07,6460,6460,6385,6400
2021-05-10,6400,6420,6395,6420
2021-05-11,6400,6480,6305,6480
2021-05-17,6500,6500,6375,6500
2021-05-18,6400,6455,6365,6390
2021-05-19,6380,6400,6335,6345
2021-05-20,6390,6435,6350,6380
2021-05-21,6450,6450,6260,6360
2021-05-24,6355,6380,6290,6325
2021-05-25,6300,6440,6300,6355
2021-05-27,6440,6480,6270,6270
2021-05-28,6330,6370,6330,6340
2021-05-31,6360,6390,6325,6375
2021-06-02,6500,6515,6420,6465
2021-06-03,6495,6600,6430,6600
2021-06-04,6620,6620,6500,6580
2021-06-07,6560,6570,6430,6530
2021-06-08,6575,6575,6430,6430
2021-06-09,6360,6535,6360,6530
2021-06-10,6555,6620,6490,6620
2021-06-11,6570,6580,6460,6470
2021-06-14,6520,6520,6400,6410
2021-06-15,6445,6470,6405,6470
2021-06-16,6420,6435,6360,6385
2021-06-17,6390,6390,6275,6330
2021-06-18,6300,6345,6280,6325
2021-06-21,6300,6300,6210,6250
2021-06-22,6250,6390,6240,6340
2021-06-23,6295,6340,6230,6230
2021-06-24,6310,6310,6200,6210
2021-06-25,6230,6260,6190,6190
2021-06-28,6100,6150,6055,6055
2021-06-29,6050,6090,6040,6045
2021-06-30,6000,6070,6000,6025
2021-07-01,6060,6075,6000,6025
2021-07-02,6070,6140,6040,6100
2021-07-05,6100,6130,6070,6110
2021-07-06,6110,6110,6055,6055
2021-07-07,6180,6180,6030,6065
2021-07-08,6000,6040,5980,6015
2021-07-09,6010,6020,5990,6020
2021-07-12,6070,6180,6020,6170
2021-07-13,6170,6175,6015,6045
2021-07-14,6020,6030,5980,5990
2021-07-15,6000,6115,5995,6115
2021-07-16,6170,6170,6055,6110
2021-07-19,6110,6110,6005,6005
2021-07-21,6050,6120,6010,6010
2021-07-22,6115,6155,6050,6155
2021-07-23,6180,6190,6025,6035
2021-07-26,6040,6060,6005,6005
2021-07-27,6005,6060,6000,6005
2021-07-28,6005,6010,5970,5980
2021-07-29,6055,6085,5980,6040
2021-07-30,6040,6100,5960,5970
2021-08-02,6060,6065,5905,5960
2021-08-03,6025,6180,5985,6145
2021-08-04,6145,6150,6060,6120
2021-08-05,6170,6310,6140,6300
2021-08-06,6360,6360,6135,6160
2021-08-09,6135,6200,6105,6200
2021-08-10,6250,6300,6115,6300
2021-08-12,6120,6320,6120,6300
2021-08-13,6350,6435,6325,6410
2021-08-16,6420,6420,6305,6420
2021-08-18,6520,6760,6460,6600
2021-08-19,6600,6600,6530,6600
2021-08-20,6600,6600,6510,6600
2021-08-23,6515,6590,6515,6590
2021-08-24,6570,6600,6500,6600
2021-08-25,6600,6605,6585,6600
2021-08-26,6560,6580,6470,6560
2021-08-27,6490,6530,6490,6510
2021-08-30,6530,6580,6520,6565
2021-08-31,6520,6570,6515,6550
2021-09-01,6550,6600,6535,6565
2021-09-02,6525,6575,6455,6540
2021-09-03,6560,6600,6515,6600
2021-09-06,6600,6605,6550,6575
2021-09-07,6595,6605,6570,6570
2021-09-08,6550,6595,6420,6440
2021-09-09,6410,6570,6410,6570
2021-09-10,6495,6565,6495,6520
2021-09-13,6560,6560,6525,6555
2021-09-14,6590,6595,6495,6545
2021-09-15,6545,6550,6485,6495
2021-09-16,6580,6580,6480,6500
2021-09-17,6490,6535,6480,6520
2021-09-20,6570,6590,6510,6585
2021-09-21,6510,6535,6470,6490
2021-09-22,6500,6580,6500,6555
2021-09-23,6555,6590,6545,6580
2021-09-24,6500,6585,6500,6585
2021-09-27,6585,6595,6555,6580
2021-09-28,6540,6560,6500,6520
2021-09-29,6520,6580,6515,6580
2021-09-30,6600,7000,6595,7000
2021-10-01,6900,6900,6710,6760
2021-10-04,6740,6960,6740,6960
2021-10-05,6910,6945,6860,6945
2021-10-06,6980,7180,6970,7180
2021-10-07,7175,7175,7080,7160
2021-10-08,7200,7300,7175,7290
2021-10-11,7240,7290,7230,7255
2021-10-12,7255,7320,7245,7320
2021-10-13,7400,8250,7400,7525
2021-10-14,7600,7900,7600,7750
2021-10-15,7800,7875,7450,7650
2021-10-18,7650,7675,7475,7525
2021-10-19,7475,7525,7350,7500
2021-10-21,7500,7550,7350,7400
2021-10-22,7450,7550,7425,7525
2021-10-25,7400,7525,7400,7525
2021-10-26,7600,7600,7500,7525
2021-10-27,7575,7575,7425,7450
2021-10-28,7350,7425,7350,7375
2021-10-29,7450,7475,7375,7475
2021-11-01,7550,7550,7400,7400
2021-11-02,7375,7425,7250,7300
2021-11-03,7300,7400,7250,7350
2021-11-04,7425,7475,7375,7375
2021-11-05,7475,7475,7375,7450
2021-11-08,7500,7600,7450,7575
2021-11-09,7600,7675,7575,7675
2021-11-10,7675,7675,7575,7650
2021-11-11,7700,7750,7600,7675
2021-11-12,7750,7750,7525,7525
2021-11-15,7625,7625,7500,7500
2021-11-16,7400,7475,7325,7475
2021-11-17,7500,7575,7425,7575
2021-11-18,7425,7500,7400,7400
2021-11-19,7425,7450,7375,7425
2021-11-22,7425,7525,7400,7475
2021-11-23,7400,7500,7400,7475
